Date,BAJAJFINSV,ASIANPAINT,BAJFINANCE,ONGC,BHARTIARTL,SBILIFE,ICICIBANK,AXISBANK,TITAN,EICHERMOT,NESTLEIND,BRITANNIA,TCS,GRASIM,KOTAKBANK,INFY,HDFCLIFE,BPCL,HEROMOTOCO,MARUTI,UPL,BAJAJ,COALINDIA,CIPLA,RELIANCE,DIVISLAB,WIPRO,TATASTEEL,TECHM,HINDUNILVR,LTIM,APOLLOHOSP,SBIN,HDFCBANK,SUNPHARMA,ULTRACEMCO,HINDALCO,NTPC,TATAMOTORS,HCLTECH,TATACONSUM,M&M,ITC,POWERGRID,INDUSINDBK,ADANIENT,ADANIPORTS,JSWSTEEL,DRREDDY,LT
13-Sep-2022,1755.0,3432.0,7330.0,134.2,774.0,1312.55,913.95,805.0,2680.0,3555.0,18970.5,3665.0,3263.45,1771.0,1933.0,1551.9,605.0,343.05,2836.0,8972.3,759.0,3865.0,232.7,1057.05,2618.0,3680.0,424.9,108.0,1156.0,2598.0,4845.2,4520.0,560.0,1498.9,889.85,6899.0,432.25,166.95,454.3,955.0,829.95,1309.95,331.7,224.3,1145.0,3478.0,946.0,690.0,4264.05,1968.9
12-Sep-2022,17380.0,3441.85,7216.85,135.0,767.0,1297.8,905.05,789.0,2616.8,3484.0,19051.55,3640.2,3239.9,1747.0,1925.0,1525.8,578.0,338.5,2847.0,8969.9,745.7,3840.0,238.5,1058.3,2570.55,3610.4,419.85,106.8,1140.0,2591.0,4739.0,4473.0,554.9,1500.0,891.2,6783.65,432.0,167.45,447.7,955.15,820.4,1308.0,332.0,223.55,1144.3,3465.0,914.7,687.3,4260.0,1949.75
09-Sep-2022,17550.0,3483.7,7300.0,132.5,773.0,1322.05,910.15,787.95,2652.0,3460.0,19370.0,3685.5,3195.0,1772.5,1950.0,1488.0,586.0,341.5,2871.6,8834.65,742.0,3865.85,237.5,1060.0,2610.0,3571.0,417.0,107.0,1102.65,2598.0,4545.0,4436.9,549.65,1496.2,894.5,6930.0,426.0,167.65,447.5,939.0,827.0,1338.0,330.6,226.05,1119.0,3479.0,888.8,687.0,4272.5,1977.35
08-Sep-2022,17280.0,3450.0,7220.0,131.65,759.0,1338.0,885.5,761.75,2649.0,3400.6,19201.0,3683.0,3170.0,1757.3,1920.1,1475.0,579.85,330.0,2869.05,8829.0,744.85,3864.9,240.5,1058.5,2588.25,3608.0,410.0,108.4,1070.0,2580.0,4569.0,4400.0,536.0,1490.1,898.25,6844.0,435.5,168.0,452.45,936.4,829.25,1305.0,329.0,226.0,1103.0,3499.0,880.6,687.0,4296.95,1967.9
07-Sep-2022,16950.0,3392.0,7078.0,131.0,755.5,1304.0,878.55,743.15,2607.0,3360.7,19041.9,3600.0,3102.0,1710.0,1900.0,1440.0,570.0,323.35,2840.0,8864.0,736.05,3915.0,232.95,1033.85,2575.0,3577.0,402.1,107.55,1052.0,2571.8,4430.0,4379.2,534.4,1471.3,879.5,6460.0,424.25,168.5,453.2,927.0,815.0,1291.0,326.0,223.05,1095.0,3435.8,847.0,678.0,4215.0,1941.1
06-Sep-2022,17425.0,3420.0,7228.75,134.1,740.4,1293.0,882.5,758.0,2631.7,3412.0,19260.7,3672.0,3135.5,1704.0,1944.95,1461.3,576.4,326.0,2842.05,8984.3,749.7,3962.0,232.7,1025.0,2573.0,3594.85,407.0,107.4,1065.05,2591.2,4526.0,4298.9,538.0,1498.9,887.0,6540.0,430.45,165.8,462.7,936.0,841.65,1325.0,330.0,224.0,1115.0,3370.0,854.7,682.0,4230.0,1973.8
05-Sep-2022,17420.0,3425.05,7190.7,132.9,735.0,1294.65,871.55,750.2,2625.0,3444.95,19500.0,3681.0,3123.65,1692.95,1911.0,1451.0,574.0,322.0,2828.0,8900.0,741.35,4050.0,230.0,1012.5,2531.0,3590.0,407.0,106.05,1056.0,2597.0,4517.5,4282.0,537.0,1486.1,869.0,6575.0,415.0,162.6,459.75,926.0,834.0,1319.0,325.0,225.0,1099.5,3374.1,854.95,662.0,4195.0,1947.95
02-Sep-2022,17695.0,3489.0,7217.1,134.7,725.0,1303.05,874.1,749.0,2631.0,3451.0,19752.3,3736.75,3163.0,1685.4,1916.95,1478.0,575.0,332.5,2888.3,9026.5,760.25,4080.0,231.0,1024.0,2560.4,3607.0,412.55,107.0,1058.2,2615.0,4569.9,4309.8,537.0,1472.15,872.9,6640.0,424.1,163.0,470.85,931.2,845.0,1318.65,318.7,227.5,1116.95,3261.0,842.0,660.0,4223.15,1900.5
01-Sep-2022,16810.0,3315.0,7228.6,135.0,726.5,1291.1,863.0,733.5,2592.95,3241.0,19700.0,3730.0,3190.0,1660.5,1875.0,1460.05,576.85,325.5,2820.0,8949.95,764.05,4010.0,234.35,1026.0,2582.65,3577.3,409.9,107.0,1056.0,2650.0,4570.0,4298.0,522.25,1464.75,893.0,6629.0,424.0,161.5,462.5,917.3,809.65,1280.0,319.5,225.05,1097.65,3200.0,841.8,655.0,4216.0,1905.0
30-Aug-2022,16390.0,3331.0,7000.0,137.9,722.0,1300.1,860.5,733.0,2545.0,3321.8,19660.0,3717.0,3155.0,1670.2,1864.85,1473.1,563.5,326.25,2842.0,8884.8,754.25,4050.25,231.8,1018.5,2614.0,3585.0,409.15,106.5,1048.0,2588.7,4540.0,4251.5,518.2,1446.45,883.0,6538.85,434.0,161.8,458.65,926.9,809.0,1284.0,314.25,228.2,1071.8,3165.0,844.0,652.85,4214.0,1893.9
29-Aug-2022,15726.0,3247.0,6881.0,134.2,717.7,1256.0,850.05,730.0,2457.25,3289.0,19400.0,3618.0,3125.0,1634.0,1858.0,1468.55,555.0,325.0,2788.9,8602.6,750.0,4024.95,221.4,1000.0,2585.0,3525.0,405.0,104.05,1046.0,2550.0,4451.0,4100.0,511.3,1437.0,872.0,6402.0,418.05,161.8,451.0,912.6,790.0,1249.0,310.0,228.25,1050.0,3055.0,815.1,654.0,4170.0,1870.0
26-Aug-2022,16423.0,3379.35,7120.0,136.5,741.5,1306.0,874.15,748.0,2483.05,3440.0,19540.0,3664.85,3234.3,1629.95,1872.35,1535.15,574.9,333.9,2835.0,8800.0,766.5,4075.0,227.7,1030.9,2633.0,3555.0,418.5,107.25,1083.0,2599.9,4680.0,4207.0,523.8,1472.05,882.3,6507.45,436.2,159.0,465.0,948.55,805.9,1279.9,314.75,226.6,1098.0,3080.0,821.0,656.0,4273.0,1890.2
25-Aug-2022,16415.55,3375.0,7212.8,137.0,744.8,1288.0,873.3,753.9,2473.0,3455.0,19671.0,3677.45,3276.0,1617.0,1875.1,1548.0,569.5,330.0,2808.1,8721.0,762.5,4073.0,223.7,1043.95,2648.95,3510.0,419.3,107.05,1080.0,2601.2,4697.0,4215.0,521.95,1479.9,888.0,6530.0,430.95,161.35,466.0,953.9,808.0,1274.0,315.45,230.5,1109.0,3167.0,840.5,654.0,4239.15,1900.0
